"date","id","x","y","z","v"
2000-01-01 00:00:00,"id0001",0,0,0,5.42993792565539
2000-01-01 01:00:00,"id0001",0.314159265358979,0.309016994374947,9.70805519362733e-06,7.39060474975752
2000-01-01 02:00:00,"id0001",0.628318530717959,0.587785252292473,3.69316366098091e-05,3.54363655534868
2000-01-01 03:00:00,"id0001",0.942477796076938,0.809016994374947,7.62480553847289e-05,15.7787585273946
2000-01-01 04:00:00,"id0001",1.25663706143592,0.951056516295154,0.000119513286589662,8.20675824177554
2000-01-01 05:00:00,"id0001",1.5707963267949,1,0.00015707963267949,9.81872889795341
2000-01-01 06:00:00,"id0001",1.88495559215388,0.951056516295154,0.000179269929884493,13.8459219271468
2000-01-01 07:00:00,"id0001",2.19911485751286,0.809016994374947,0.000177912129231034,18.8374106141738
2000-01-01 08:00:00,"id0001",2.51327412287183,0.587785252292473,0.000147726546439237,4.84877751370248
2000-01-01 09:00:00,"id0001",2.82743338823081,0.309016994374948,8.7372496742646e-05,4.57119250613024
2000-01-01 10:00:00,"id0001",3.14159265358979,1.22464679914735e-16,3.84734138744358e-20,7.45062245987356
2000-01-01 11:00:00,"id0001",3.45575191894877,-0.309016994374947,-0.000106788607129901,3.18071380870127
2000-01-01 12:00:00,"id0001",3.76991118430775,-0.587785252292473,-0.000221589819658855,0.869733624581632
2000-01-01 13:00:00,"id0001",4.08407044966673,-0.809016994374947,-0.000330408240000492,-0.0637369198790703
2000-01-01 14:00:00,"id0001",4.39822971502571,-0.951056516295154,-0.000418296503063818,-1.46783947936864
2000-01-01 15:00:00,"id0001",4.71238898038469,-1,-0.000471238898038469,-0.858434356632642
2000-01-01 16:00:00,"id0001",5.02654824574367,-0.951056516295154,-0.000478053146358649,-0.77664471115078
2000-01-01 17:00:00,"id0001",5.34070751110265,-0.809016994374948,-0.000432072313846797,-0.0782027103149865
2000-01-01 18:00:00,"id0001",5.65486677646163,-0.587785252292473,-0.000332384729488282,1.8011120579595
2000-01-01 19:00:00,"id0001",5.96902604182061,-0.309016994374948,-0.000184453048678919,1.7353006402735
2000-01-01 20:00:00,"id0001",6.28318530717959,-2.44929359829471e-16,-1.53893655497743e-19,2.35051608877256
2000-01-01 21:00:00,"id0001",6.59734457253857,0.309016994374947,0.000203869159066174,7.80611034222423
2000-01-01 22:00:00,"id0001",6.91150383789754,0.587785252292473,0.0004062480027079,3.54159971860527
2000-01-01 23:00:00,"id0001",7.22566310325652,0.809016994374947,0.000584568424616255,16.3582423886903
2000-01-02 00:00:00,"id0001",7.5398223686155,0.951056516295153,0.000717079719537973,9.43325857792222
2000-01-02 01:00:00,"id0001",7.85398163397448,1,0.000785398163397448,21.4417422440602
2000-01-02 02:00:00,"id0001",8.16814089933346,0.951056516295154,0.000776836362832805,9.32231460423642
2000-01-02 03:00:00,"id0001",8.48230016469244,0.809016994374948,0.00068623249846256,7.22288429171146
2000-01-02 04:00:00,"id0001",8.79645943005142,0.587785252292473,0.000517042912537328,17.1203981285542
2000-01-02 05:00:00,"id0001",9.1106186954104,0.309016994374948,0.000281533600615193,10.0727696437864
2000-01-02 06:00:00,"id0001",9.42477796076938,3.67394039744206e-16,3.46260724869922e-19,5.064504025504
2000-01-02 07:00:00,"id0001",9.73893722612836,-0.309016994374947,-0.000300949711002447,1.05430969236092
2000-01-02 08:00:00,"id0001",10.0530964914873,-0.587785252292473,-0.000590906185756946,0.362836465089261
2000-01-02 09:00:00,"id0001",10.3672557568463,-0.809016994374947,-0.000838728609232018,-0.0365516225364937
2000-01-02 10:00:00,"id0001",10.6814150222053,-0.951056516295153,-0.00101586293601213,-0.792969762882106
2000-01-02 11:00:00,"id0001",10.9955742875643,-1,-0.00109955742875643,-2.23042728204746
2000-01-02 12:00:00,"id0001",11.3097335529233,-0.951056516295154,-0.00107561957930696,-0.783780298991632
2000-01-02 13:00:00,"id0001",11.6238928182822,-0.809016994374948,-0.000940392683078323,-0.037286886006819
2000-01-02 14:00:00,"id0001",11.9380520836412,-0.587785252292473,-0.000701701095586374,0.981186369892859
2000-01-02 15:00:00,"id0001",12.2522113490002,-0.309016994374948,-0.000378614152551467,0.138975791332495
2000-01-02 16:00:00,"id0001",12.5663706143592,-4.89858719658941e-16,-6.15574621990973e-19,6.28336724359542
2000-01-02 17:00:00,"id0001",12.8805298797182,0.309016994374947,0.00039803026293872,12.352749270438
2000-01-02 18:00:00,"id0001",13.1946891450771,0.587785252292473,0.000775564368805991,15.9220552277179
2000-01-02 19:00:00,"id0001",13.5088484104361,0.809016994374947,0.00109288879384778,16.5798904193908
2000-01-02 20:00:00,"id0001",13.8230076757951,0.951056516295153,0.00131464615248628,18.5613871649056
2000-01-02 21:00:00,"id0001",14.1371669411541,1,0.00141371669411541,6.31213330838364
2000-01-02 22:00:00,"id0001",14.451326206513,0.951056516295154,0.00137440279578112,21.2108892773986
2000-01-02 23:00:00,"id0001",14.765485471872,0.809016994374948,0.00119455286769409,2.06422487966921
2000-01-03 00:00:00,"id0001",15.079644737231,0.587785252292474,0.00088635927863542,13.6008638384119
2000-01-03 01:00:00,"id0001",15.39380400259,0.309016994374948,0.00047569470448774,10.893247081746
2000-01-03 02:00:00,"id0001",15.707963267949,6.12323399573677e-16,9.61835346860895e-19,0.608983277343214
2000-01-03 03:00:00,"id0001",16.0221225333079,-0.309016994374945,-0.00049511081487499,3.43024545961251
2000-01-03 04:00:00,"id0001",16.3362817986669,-0.587785252292473,-0.000960222551855037,1.68456415587018
2000-01-03 05:00:00,"id0001",16.6504410640259,-0.809016994374948,-0.00134704897846355,-0.0468674911541118
2000-01-03 06:00:00,"id0001",16.9646003293849,-0.951056516295153,-0.00161342936896044,-1.40537188461552
2000-01-03 07:00:00,"id0001",17.2787595947439,-1,-0.00172787595947439,-0.249093832098879
2000-01-03 08:00:00,"id0001",17.5929188601028,-0.951056516295154,-0.00167318601225527,-1.31006734661875
2000-01-03 09:00:00,"id0001",17.9070781254618,-0.809016994374947,-0.00144871305230985,-0.00961694629942456
2000-01-03 10:00:00,"id0001",18.2212373908208,-0.587785252292474,-0.00107101746168447,1.16010088878787
2000-01-03 11:00:00,"id0001",18.5353966561798,-0.30901699437495,-0.000572775256424017,2.68584050430331
2000-01-03 12:00:00,"id0001",18.8495559215388,-7.34788079488412e-16,-1.38504289947969e-18,6.47655273787677
2000-01-03 13:00:00,"id0001",19.1637151868977,0.309016994374948,0.000592191366811269,4.43364266306527
2000-01-03 14:00:00,"id0001",19.4778744522567,0.587785252292472,0.00114488073490408,15.3963896955542
2000-01-03 15:00:00,"id0001",19.7920337176157,0.809016994374946,0.0016012091630793,6.7189079021766
2000-01-03 16:00:00,"id0001",20.1061929829747,0.951056516295153,0.0019122125854346,11.0921680670809
2000-01-03 17:00:00,"id0001",20.4203522483337,1,0.00204203522483337,20.8285707863979
2000-01-03 18:00:00,"id0001",20.7345115136926,0.951056516295154,0.00197196922872943,10.057609703251
2000-01-03 19:00:00,"id0001",21.0486707790516,0.809016994374949,0.00170287323692562,18.0022788665139
2000-01-03 20:00:00,"id0001",21.3628300444106,0.587785252292474,0.00125567564473351,11.9969384494143
2000-01-03 21:00:00,"id0001",21.6769893097696,0.309016994374947,0.000669855808360284,4.48188416579961
2000-01-03 22:00:00,"id0001",21.9911485751286,8.57252759403147e-16,1.88519727984735e-18,5.78632491407917
2000-01-03 23:00:00,"id0001",22.3053078404875,-0.309016994374945,-0.000689271918747535,1.57058103786446
2000-01-04 00:00:00,"id0001",22.6194671058465,-0.587785252292472,-0.00132953891795313,0.00354147853443552
2000-01-04 01:00:00,"id0001",22.9336263712055,-0.809016994374948,-0.00185536934769507,-0.00686766839596509
2000-01-04 02:00:00,"id0001",23.2477856365645,-0.951056516295153,-0.00221099580190875,-1.02521340040052
2000-01-04 03:00:00,"id0001",23.5619449019234,-1,-0.00235619449019234,-2.19506336725317
2000-01-04 04:00:00,"id0001",23.8761041672824,-0.951056516295154,-0.00227075244520358,-1.4428444328612
2000-01-04 05:00:00,"id0001",24.1902634326414,-0.809016994374947,-0.00195703342154137,-0.063529836019617
2000-01-04 06:00:00,"id0001",24.5044226980004,-0.587785252292474,-0.00144033382778256,1.53450173997692
2000-01-04 07:00:00,"id0001",24.8185819633594,-0.30901699437495,-0.000766936360296566,3.81870907028636
2000-01-04 08:00:00,"id0001",25.1327412287183,-9.79717439317883e-16,-2.46229848796389e-18,7.36698470311238
2000-01-04 09:00:00,"id0001",25.4469004940773,0.309016994374948,0.000786352470683816,6.30925545052307
2000-01-04 10:00:00,"id0001",25.7610597594363,0.587785252292472,0.00151419710100217,16.3939057053984
2000-01-04 11:00:00,"id0001",26.0752190247953,0.809016994374946,0.00210952953231083,0.462550175519899
2000-01-04 12:00:00,"id0001",26.3893782901543,0.951056516295153,0.00250977901838291,4.18534004230804
2000-01-04 13:00:00,"id0001",26.7035375555132,1,0.00267035375555132,16.8924707308179
2000-01-04 14:00:00,"id0001",27.0176968208722,0.951056516295154,0.00256953566167774,0.514952914158631
2000-01-04 15:00:00,"id0001",27.3318560862312,0.809016994374949,0.00221119360615714,3.94122601493551
2000-01-04 16:00:00,"id0001",27.6460153515902,0.587785252292474,0.0016249920108316,6.72182571802802
2000-01-04 17:00:00,"id0001",27.9601746169492,0.309016994374947,0.000864016912232831,5.2413263015782
2000-01-04 18:00:00,"id0001",28.2743338823081,1.10218211923262e-15,3.1163465238293e-18,4.83618066180498
2000-01-04 19:00:00,"id0001",28.5884931476671,-0.309016994374945,-0.000883433022620079,2.78808205351406
2000-01-04 20:00:00,"id0001",28.9026524130261,-0.587785252292472,-0.00169885528405122,2.61052015049171
2000-01-04 21:00:00,"id0001",29.2168116783851,-0.809016994374948,-0.0023636897169266,-0.0590706544473374
2000-01-04 22:00:00,"id0001",29.5309709437441,-0.951056516295153,-0.00280856223485706,-1.13772030896387
2000-01-04 23:00:00,"id0001",29.845130209103,-1,-0.0029845130209103,-0.231988369487226
2000-01-05 00:00:00,"id0001",30.159289474462,-0.951056516295154,-0.00286831887815189,-0.929199903404748
2000-01-05 01:00:00,"id0001",30.473448739821,-0.809016994374947,-0.0024653537907729,-0.0964130415530846
2000-01-05 02:00:00,"id0001",30.78760800518,-0.587785252292474,-0.00180965019388065,0.375310922782682
2000-01-05 03:00:00,"id0001",31.101767270539,-0.30901699437495,-0.000961097464169115,1.23178714520213
2000-01-05 04:00:00,"id0001",31.4159265358979,-1.22464679914735e-15,-3.84734138744358e-18,0.117282026913017
2000-01-05 05:00:00,"id0001",31.7300858012569,0.309016994374948,0.000980513574556362,11.0628948968063
2000-01-05 06:00:00,"id0001",32.0442450666159,0.587785252292469,0.00188351346710025,11.6104536877149
2000-01-05 07:00:00,"id0001",32.3584043319749,0.809016994374946,0.00261784990154235,9.02848348980549
2000-01-05 08:00:00,"id0001",32.6725635973338,0.951056516295153,0.00310734545133122,10.3103257959135
2000-01-05 09:00:00,"id0001",32.9867228626928,1,0.00329867228626928,19.6648536849534
2000-01-05 10:00:00,"id0001",33.3008821280518,0.951056516295153,0.00316710209462605,3.30247094281719
2000-01-05 11:00:00,"id0001",33.6150413934108,0.809016994374949,0.00271951397538867,10.4985147918438
2000-01-05 12:00:00,"id0001",33.9292006587698,0.587785252292474,0.0019943083769297,5.75183246599182
2000-01-05 13:00:00,"id0001",34.2433599241287,0.309016994374947,0.00105817801610538,1.27514652086515
2000-01-05 14:00:00,"id0001",34.5575191894877,4.89982515786259e-15,1.69325801917971e-17,2.68064119853081
2000-01-05 15:00:00,"id0001",34.8716784548467,-0.309016994374944,-0.00107759412649262,3.17829131782959
2000-01-05 16:00:00,"id0001",35.1858377202057,-0.587785252292472,-0.00206817165014931,1.79101172265919
2000-01-05 17:00:00,"id0001",35.4999969855647,-0.809016994374948,-0.00287201008615812,-0.0940288069287281
2000-01-05 18:00:00,"id0001",35.8141562509236,-0.951056516295154,-0.00340612866780538,-1.43230381485633
2000-01-05 19:00:00,"id0001",36.1283155162826,-1,-0.00361283155162826,-1.53426003700588
2000-01-05 20:00:00,"id0001",36.4424747816416,-0.951056516295154,-0.00346588531110021,-0.229996226527132
2000-01-05 21:00:00,"id0001",36.7566340470006,-0.809016994374947,-0.00297367416000443,-0.0835090015273767
2000-01-05 22:00:00,"id0001",37.0707933123596,-0.587785252292477,-0.00217896655997875,1.68211849012811
2000-01-05 23:00:00,"id0001",37.3849525777185,-0.30901699437495,-0.00115525856804166,1.37227727911916
2000-01-06 00:00:00,"id0001",37.6991118430775,-1.46957615897682e-15,-5.54017159791875e-18,9.0172486216761
2000-01-06 01:00:00,"id0001",38.0132711084365,0.309016994374948,0.00117467467842891,0.749940753990002
2000-01-06 02:00:00,"id0001",38.3274303737955,0.587785252292475,0.00225282983319836,3.59761656204745
2000-01-06 03:00:00,"id0001",38.6415896391545,0.809016994374945,0.00312617027077388,14.3764762727798
2000-01-06 04:00:00,"id0001",38.9557489045134,0.951056516295153,0.00370491188427953,10.9916601282509
2000-01-06 05:00:00,"id0001",39.2699081698724,1,0.00392699081698724,13.8199817383429
2000-01-06 06:00:00,"id0001",39.5840674352314,0.951056516295155,0.00376466852757437,2.16785048516828
2000-01-06 07:00:00,"id0001",39.8982267005904,0.809016994374949,0.0032278343446202,11.1356023543913
2000-01-06 08:00:00,"id0001",40.2123859659494,0.587785252292474,0.00236362474302779,1.86836180040504
2000-01-06 09:00:00,"id0001",40.5265452313083,0.309016994374947,0.00125233911997793,6.6335218267532
2000-01-06 10:00:00,"id0001",40.8407044966673,-1.96067283990894e-15,-8.00752600693626e-18,1.83100252412259
2000-01-06 11:00:00,"id0001",41.1548637620263,-0.309016994374944,-0.00127175523036517,5.76580623658392
2000-01-06 12:00:00,"id0001",41.4690230273853,-0.587785252292472,-0.0024374880162474,1.76783397146639
2000-01-06 13:00:00,"id0001",41.7831822927443,-0.809016994374947,-0.00338033045538965,-0.104398601283538
2000-01-06 14:00:00,"id0001",42.0973415581032,-0.951056516295152,-0.00400369510075368,-1.38999083910703
2000-01-06 15:00:00,"id0001",42.4115008234622,-1,-0.00424115008234622,-0.213817781768739
2000-01-06 16:00:00,"id0001",42.7256600888212,-0.951056516295154,-0.00406345174404852,-0.637072387663362
2000-01-06 17:00:00,"id0001",43.0398193541802,-0.809016994374947,-0.00348199452923595,-0.0112911612672844
2000-01-06 18:00:00,"id0001",43.3539786195391,-0.587785252292472,-0.00254828292607682,1.22143484508051
2000-01-06 19:00:00,"id0001",43.6681378848981,-0.309016994374951,-0.00134941967191421,1.11073281872323
2000-01-06 20:00:00,"id0001",43.9822971502571,-1.71450551880629e-15,-7.54078911938942e-18,2.34878237126395
2000-01-06 21:00:00,"id0001",44.2964564156161,0.309016994374947,0.00136883578230145,9.44707026298276
2000-01-06 22:00:00,"id0001",44.6106156809751,0.587785252292469,0.00262214619929643,14.9067616463216
2000-01-06 23:00:00,"id0001",44.924774946334,0.809016994374945,0.0036344906400054,9.65111890713423
2000-01-07 00:00:00,"id0001",45.238934211693,0.951056516295153,0.00430247831722784,2.03031073667268
2000-01-07 01:00:00,"id0001",45.553093477052,1,0.0045553093477052,9.88741481211036
2000-01-07 02:00:00,"id0001",45.867252742411,0.951056516295153,0.00436223496052267,19.1310930468648
2000-01-07 03:00:00,"id0001",46.18141200777,0.80901699437495,0.00373615471385173,7.39204612556569
2000-01-07 04:00:00,"id0001",46.4955712731289,0.587785252292475,0.00273294110912588,4.38991513679168
2000-01-07 05:00:00,"id0001",46.8097305384879,0.309016994374947,0.00144650022385047,4.05492725950859
2000-01-07 06:00:00,"id0001",47.1238898038469,5.38968387752153e-15,2.53982869121895e-17,8.48866541171452
2000-01-07 07:00:00,"id0001",47.4380490692059,-0.309016994374944,-0.00146591633423771,1.01786211876561
2000-01-07 08:00:00,"id0001",47.7522083345649,-0.587785252292472,-0.00280680438234549,0.507547203660328
2000-01-07 09:00:00,"id0001",48.0663675999238,-0.809016994374947,-0.00388865082462117,-0.0695902929700321
2000-01-07 10:00:00,"id0001",48.3805268652828,-0.951056516295154,-0.004601261533702,-1.01465758518547
2000-01-07 11:00:00,"id0001",48.6946861306418,-1,-0.00486946861306418,-1.35385102417786
2000-01-07 12:00:00,"id0001",49.0088453960008,-0.951056516295154,-0.00466101817699683,-1.49434390937909
2000-01-07 13:00:00,"id0001",49.3230046613598,-0.809016994374947,-0.00399031489846748,-0.0205366977057553
2000-01-07 14:00:00,"id0001",49.6371639267187,-0.587785252292478,-0.00291759929217494,0.392168402506351
2000-01-07 15:00:00,"id0001",49.9513231920777,-0.309016994374951,-0.00154358077578676,0.467874076225949
2000-01-07 16:00:00,"id0001",50.2654824574367,-1.95943487863577e-15,-9.84919395185556e-18,7.98795249545945
2000-01-07 17:00:00,"id0001",50.5796417227957,0.309016994374947,0.001562996886174,3.03086498886328
2000-01-07 18:00:00,"id0001",50.8938009881547,0.587785252292474,0.00299146256539455,3.6200419369244
2000-01-07 19:00:00,"id0001",51.2079602535136,0.809016994374945,0.00414281100923693,14.5787060131204
2000-01-07 20:00:00,"id0001",51.5221195188726,0.951056516295153,0.00490004475017615,4.57789588517485
2000-01-07 21:00:00,"id0001",51.8362787842316,1,0.00518362787842316,3.52939948963467
2000-01-07 22:00:00,"id0001",52.1504380495906,0.951056516295155,0.00495980139347099,21.8493033690387
2000-01-07 23:00:00,"id0001",52.4645973149495,0.80901699437495,0.00424447508308325,8.57721607461492
2000-01-08 00:00:00,"id0001",52.7787565803085,0.587785252292475,0.00310225747522398,12.9965301631707
2000-01-08 01:00:00,"id0001",53.0929158456675,0.309016994374948,0.00164066132772302,10.2369217181426
2000-01-08 02:00:00,"id0001",53.4070751110265,-1.47081412025e-15,-7.85518801945501e-18,7.38108585821463
2000-01-08 03:00:00,"id0001",53.7212343763855,-0.309016994374944,-0.00166007743811025,3.29296722494021
2000-01-08 04:00:00,"id0001",54.0353936417444,-0.587785252292471,-0.00317612074844358,1.7623388838102
2000-01-08 05:00:00,"id0001",54.3495529071034,-0.809016994374947,-0.0043969711938527,-0.0163881526166283
2000-01-08 06:00:00,"id0001",54.6637121724624,-0.951056516295152,-0.0051988279666503,-0.526658222603751
2000-01-08 07:00:00,"id0001",54.9778714378214,-1,-0.00549778714378214,-1.08033098629676
2000-01-08 08:00:00,"id0001",55.2920307031804,-0.951056516295154,-0.00525858460994514,-1.38617219405999
2000-01-08 09:00:00,"id0001",55.6061899685393,-0.809016994374948,-0.00449863526769901,-0.0363933763605981
2000-01-08 10:00:00,"id0001",55.9203492338983,-0.587785252292472,-0.00328691565827301,2.34937242129212
2000-01-08 11:00:00,"id0001",56.2345084992573,-0.309016994374951,-0.00173774187965931,5.80574458303564
2000-01-08 12:00:00,"id0001",56.5486677646163,-2.20436423846524e-15,-1.24653860953172e-17,5.51852835109456
2000-01-08 13:00:00,"id0001",56.8628270299753,0.309016994374947,0.00175715799004654,5.4870095365846
